method,bits,energy,feasibility_rate,runtime_seconds,fold,decision_time,optimality_gap,selected_tickers,bitstring_counts,bitstring_probabilities,parameter_trace,optimal_parameters,seed,shots,backend,expected_energy,penalized_mean_energy,primary_probability,success_probability,best_observed_bits,best_observed_energy,depth_p,two_qubit_gate_estimate,penalty_strength,optimizer,optimizer_budget,optimizer_success,stopping_reason,best_observed_gap,mean_energy,uniform_probability_noise_proxy,depolarizing_probability,readout_error_probability,noise_model
xy_qaoa_dicke_ideal_statevector,0011101,-0.06741542526740896,1.0,0.1723459000004368,9,2025-03-28 00:00:00,0.03344447667154145,"['ACB', 'VCB', 'C32', 'SMB']","{""0011101"": 454, ""0101011"": 14, ""1011100"": 207, ""0011110"": 71, ""1011001"": 124, ""1010110"": 47, ""1001101"": 240, ""1010101"": 292, ""0111100"": 49, ""0101101"": 66, ""1110001"": 5, ""0010111"": 108, ""1110100"": 24, ""0001111"": 60, ""1001110"": 21, ""0110101"": 75, ""1000111"": 55, ""1100101"": 23, ""0110110"": 9, ""0011011"": 23, ""1110010"": 6, ""0101110"": 6, ""0100111"": 8, ""0111001"": 21, ""1101010"": 9, ""0111010"": 5, ""1101100"": 7, ""0110011"": 9, ""1010011"": 5, ""1101001"": 1, ""1001011"": 1, ""1111000"": 1, ""1100110"": 1, ""1100011"": 1}","{""1111000"": 0.0006134458715196128, ""1110100"": 0.014242468102748245, ""1110010"": 0.002662556976654148, ""1110001"": 0.0026824127958230432, ""1101100"": 0.005634639059419662, ""1101010"": 0.002708999133808718, ""1101001"": 0.00017347322992980596, ""1100110"": 0.0014170518223998677, ""1100101"": 0.017191716839577858, ""1100011"": 0.0016521323979968368, ""1011100"": 0.0995836220259016, ""1011010"": 0.00028243181965432925, ""1011001"": 0.06089106270841679, ""1010110"": 0.020141378858943147, ""1010101"": 0.14106246046512955, ""1010011"": 0.0049508798166424785, ""1001110"": 0.009867667339544915, ""1001101"": 0.1127640261422292, ""1001011"": 0.001387683505804823, ""1000111"": 0.025494351154660404, ""0111100"": 0.022555527263579154, ""0111010"": 0.0057112002155471535, ""0111001"": 0.007600275343618174, ""0110110"": 0.003535993425919492, ""0110101"": 0.03840626491861468, ""0110011"": 0.003913078987511832, ""0101110"": 0.002792613720317516, ""0101101"": 0.02638367357199096, ""0101011"": 0.005994322518250256, ""0100111"": 0.005534328288786709, ""0011110"": 0.030686640938516033, ""0011101"": 0.22149992040581487, ""0011011"": 0.011751241289356043, ""0010111"": 0.051478232106063906, ""0001111"": 0.0367522269393082}","[{""start"": 0, ""initial_parameters"": [4.360110136552218, 4.030400868591656, 0.4041477500430434, 0.3572243749466042], ""final_parameters"": [5.409627546828229, 4.152402888792698, 0.09623986115231853, 0.6703759795603684], ""objective_trace"": [-0.05995045961232235, -0.06078815559812535, -0.06018204641966341, -0.057968320337179975, -0.06058133524294769, -0.05031970659528016, -0.06054281711575381, -0.056613709706608825, -0.060657163837881244, -0.058678370218127156, -0.06037161795479769, -0.06188519168694036, -0.06313009541107534, -0.0647369384193623, -0.05776046328317496, -0.06482506765951306, -0.06484366124415888, -0.06279386142090489, -0.06493287602886737, -0.06355537894690338], ""final_expected_energy"": -0.06493287602886737, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 1, ""initial_parameters"": [4.105090980161066, 5.362429148508308, 0.6339078464056876, 0.6849257486142074], ""final_parameters"": [4.094152329286529, 6.273386737120524, 1.714351301065598, 0.7710450159332863], ""objective_trace"": [-0.06164759676735163, -0.060940463721256, -0.0622132224607217, -0.06356778552979146, -0.06244443784648823, -0.058122164998265474, -0.06302568978531178, -0.06355880403689979, -0.0610774212777867, -0.06179551494829168, -0.06540624979856588, -0.06412349927103071, -0.06539095801499946, -0.06523936225939274, -0.06525411913705707, -0.06531707682526824, -0.06542887277297717, -0.06548967623475709, -0.06552382478255939, -0.06552816136632413], ""final_expected_energy"": -0.06552816136632413, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 2, ""initial_parameters"": [4.502434055785688, 2.957493254843459, 1.3044581669102298, 1.0968801783178772], ""final_parameters"": [5.645411134492894, 3.0251300693308814, 2.76766827913926, 0.6690986074585838], ""objective_trace"": [-0.0587730435896644, -0.05926383651552548, -0.05793310624354024, -0.06048686281725101, -0.05833953590123874, -0.05423392305122796, -0.06045363915350471, -0.060601622257397326, -0.06288344270637908, -0.05227942947922447, -0.06308944575918674, -0.05909643534890596, -0.06317115351706892, -0.06109068157976526, -0.06378952729891776, -0.06410825126592948, -0.06502927812225825, -0.06533172530507635, -0.06484827309918015, -0.06520267610760605], ""final_expected_energy"": -0.06533172530507635, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}]","[4.094152329286529, 6.273386737120524, 1.714351301065598, 0.7710450159332863]",23.0,2048.0,internal_ideal_statevector_fixed_weight,-0.06552816136632403,,0.22149992040581487,0.14106246046512955,1010101,-0.06974811445418955,2.0,42.0,,COBYLA_multi_start,60.0,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.0,-0.06552816136632403,0.0,0.0,0.0,ideal
xy_qaoa_dicke_ideal_statevector,0011101,-0.06741542526740896,1.0,0.197920300000078,9,2025-03-28 00:00:00,0.03344447667154145,"['ACB', 'VCB', 'C32', 'SMB']","{""0011101"": 425, ""1001101"": 223, ""1011100"": 197, ""0001111"": 87, ""1010101"": 233, ""1011001"": 97, ""0111100"": 44, ""0111001"": 24, ""0101101"": 58, ""0011011"": 34, ""1100011"": 9, ""0010111"": 144, ""0011110"": 90, ""0100111"": 13, ""1110010"": 11, ""1010110"": 37, ""1101010"": 29, ""1100101"": 38, ""0110101"": 83, ""1000111"": 59, ""0101011"": 22, ""0110011"": 9, ""1110100"": 22, ""0101110"": 5, ""1010011"": 8, ""0111010"": 13, ""1001110"": 17, ""0110110"": 3, ""1101100"": 9, ""1101001"": 2, ""1001011"": 1, ""1110001"": 2}","{""1111000"": 0.0002733185381757543, ""1110100"": 0.011645901767436424, ""1110010"": 0.006254392382487191, ""1110001"": 0.001989254718206356, ""1101100"": 0.004887433222886462, ""1101010"": 0.015302542275444803, ""1101001"": 0.0008147172344444596, ""1100110"": 0.0001740745671834336, ""1100101"": 0.018003611101106372, ""1100011"": 0.0035860059786050323, ""1011100"": 0.09508225977575384, ""1011010"": 0.0003173206373916334, ""1011001"": 0.06495752636692737, ""1010110"": 0.020215235822213937, ""1010101"": 0.12459651251263319, ""1010011"": 0.004376073331510492, ""1001110"": 0.007766106427487245, ""1001101"": 0.10677734324908274, ""1001011"": 0.000348847531272482, ""1000111"": 0.02272068750313967, ""0111100"": 0.02525041983195351, ""0111010"": 0.008729306003699427, ""0111001"": 0.009957390870965886, ""0110110"": 0.004106292668148167, ""0110101"": 0.04071149907075483, ""0110011"": 0.004913771643109901, ""0101110"": 0.002596303383099075, ""0101101"": 0.031388523788941455, ""0101011"": 0.008651766682914746, ""0100111"": 0.004862427624985129, ""0011110"": 0.038798787095799536, ""0011101"": 0.1986543436971795, ""0011011"": 0.016069926884454626, ""0010111"": 0.05622533731372665, ""0001111"": 0.03899473849687889}","[{""start"": 0, ""initial_parameters"": [4.660879393574647, 4.735440838205339, 1.4614077614946912, 0.325861791135201], ""final_parameters"": [3.4482755342419855, 6.021506552755718, -5.551115123125783e-17, 0.7298280951548822], ""objective_trace"": [-0.05609423152665993, -0.05643918707823166, -0.05596355237893295, -0.05267841167056458, -0.056503745821249014, -0.05853903763596458, -0.05876077985148431, -0.05931313821697453, -0.06045752115261285, -0.06054717923162775, -0.05757663283671514, -0.05712842968650669, -0.06487741966192014, -0.058630235410600286, -0.06095141351872794, -0.0610144223880827, -0.06262454966784614, -0.06467898368319996, -0.05777919467531337, -0.06482491987779283], ""final_expected_energy"": -0.06487741966192014, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 1, ""initial_parameters"": [6.074909337044454, 2.015333703421836, 0.6293601295900554, 2.6947299673181626], ""final_parameters"": [6.238945366537246, 1.7170034038738484, 0.7181980539286248, 2.6401595971444096], ""objective_trace"": [-0.06357806657077784, -0.06410513832929678, -0.06392445864502161, -0.06227969067983792, -0.06251515023998142, -0.05518236330541686, -0.05211085001632432, -0.06210429807247547, -0.06032972823300798, -0.06302580976618169, -0.06323034269718845, -0.06323792431138253, -0.06381170344550104, -0.06400336669452036, -0.06427736588960542, -0.06427841064657724, -0.061928152606602775, -0.06444978597495049, -0.06258556031895092, -0.06422658701935757], ""final_expected_energy"": -0.06444978597495049, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 2, ""initial_parameters"": [3.2241919768033944, 1.12619847870723, 2.357654000618004, 2.49121455004384], ""final_parameters"": [3.2241919768033944, 2.12619847870723, 2.357654000618004, 2.49121455004384], ""objective_trace"": [-0.05778398826435308, -0.05727661064262969, -0.058897629610647935, -0.06086494414503638, -0.06206497510885222, -0.05859898715079452, -0.058597819069180795, -0.061024717196994246, -0.05860452302119689, -0.058606686129647895, -0.058610888718543225, -0.058618831308056465, -0.05863331323508665, -0.05863807157568076, -0.05866582283317452, -0.058794207446997086, -0.058795691613347995, -0.05780178936716157, -0.058795691613348015, -0.05882872328287529], ""final_expected_energy"": -0.058897629610647935, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}]","[3.4482755342419855, 6.021506552755718, -5.551115123125783e-17, 0.7298280951548822]",47.0,2048.0,internal_ideal_statevector_fixed_weight,-0.06487741966192008,,0.1986543436971795,0.12459651251263319,1010101,-0.06974811445418955,2.0,42.0,,COBYLA_multi_start,60.0,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.0,-0.06487741966192008,0.0,0.0,0.0,ideal
xy_qaoa_dicke_ideal_statevector,0011101,-0.06741542526740896,1.0,0.20379400000001624,9,2025-03-28 00:00:00,0.03344447667154145,"['ACB', 'VCB', 'C32', 'SMB']","{""0110101"": 91, ""0011101"": 268, ""1100101"": 47, ""1010011"": 33, ""1011100"": 131, ""1111000"": 17, ""0001111"": 102, ""1101001"": 15, ""0010111"": 127, ""1001101"": 144, ""0011110"": 89, ""1100110"": 7, ""1000111"": 52, ""1011001"": 76, ""1010101"": 183, ""0011011"": 56, ""0101101"": 87, ""1101100"": 36, ""0101110"": 14, ""1110100"": 52, ""0111100"": 74, ""1101010"": 48, ""0111010"": 8, ""1001110"": 35, ""1010110"": 60, ""0111001"": 38, ""1110001"": 29, ""0100111"": 24, ""1110010"": 29, ""1100011"": 23, ""0110110"": 19, ""1001011"": 14, ""0110011"": 5, ""1011010"": 13, ""0101011"": 2}","{""1111000"": 0.006624411528002661, ""1110100"": 0.022483994963378388, ""1110010"": 0.01262404989077565, ""1110001"": 0.012290795508029721, ""1101100"": 0.016452380057526715, ""1101010"": 0.029827628899322736, ""1101001"": 0.0073580946263794855, ""1100110"": 0.0022327727847770255, ""1100101"": 0.025559917827767554, ""1100011"": 0.009891452845747974, ""1011100"": 0.06259348445249212, ""1011010"": 0.008866677182276564, ""1011001"": 0.03993310791723406, ""1010110"": 0.026401952762478077, ""1010101"": 0.08701039297137965, ""1010011"": 0.015374149286921402, ""1001110"": 0.019819271604412367, ""1001101"": 0.06881422758676173, ""1001011"": 0.010764808219742227, ""1000111"": 0.02941806859204292, ""0111100"": 0.036678901557171704, ""0111010"": 0.0017084419176248986, ""0111001"": 0.020793301183817874, ""0110110"": 0.008162397256084752, ""0110101"": 0.05346906585572362, ""0110011"": 0.002625255647079216, ""0101110"": 0.004511348617703912, ""0101101"": 0.040650377278027505, ""0101011"": 0.0014822536405950473, ""0100111"": 0.010451290934188581, ""0011110"": 0.041918969678316896, ""0011101"": 0.13298375602975024, ""0011011"": 0.02470714913809636, ""0010111"": 0.05978176073112009, ""0001111"": 0.0457340910272504}","[{""start"": 0, ""initial_parameters"": [3.6929243116690493, 5.190326810785063, 0.36738972090777955, 1.1857300858628055], ""final_parameters"": [4.602486891586859, 5.609117619387971, 0.24576352793049092, 2.3363753885997904], ""objective_trace"": [-0.057085710633765226, -0.05791968551455667, -0.05688237871783035, -0.05744411925519267, -0.060353793393991516, -0.05976299998852509, -0.06217368860907777, -0.055049554976643836, -0.06290713643347298, -0.062097037408128275, -0.062435227419472085, -0.06250517776335061, -0.0628044741923841, -0.06294372725578416, -0.06288879739064576, -0.06294026834557061, -0.06289261547651505, -0.06293101625314845, -0.06294174633021035, -0.0629590773481982], ""final_expected_energy"": -0.0629590773481982, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 1, ""initial_parameters"": [1.1703208617010827, 1.0070852816282978, 0.01828274986829476, 3.055672274558435], ""final_parameters"": [1.2021047301816326, 0.1257249589705377, 2.9134972179736964, 3.141592653589793], ""objective_trace"": [-0.057571842609401104, -0.05717066449914865, -0.05706102130029565, -0.058392529139610835, -0.059670124014308164, -0.05862430166635501, -0.05842046266661047, -0.05865532057613426, -0.05938867976652357, -0.05863023541060024, -0.05863023541060033, -0.05808831814504251, -0.05878689147501662, -0.058877417408261475, -0.05938928384746106, -0.059873145958009924, -0.05862873089514245, -0.05949484406105858, -0.059811386284883444, -0.05974969614209755], ""final_expected_energy"": -0.059873145958009924, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 2, ""initial_parameters"": [0.651337712475732, 5.871748895445926, 1.3392031061621124, 2.219279740247544], ""final_parameters"": [0.6693113828925992, 6.263141544158732, 1.1533409329526128, 3.141592653589793], ""objective_trace"": [-0.0579756731903492, -0.05795021541748782, -0.058133099063919474, -0.05785471978283203, -0.061547754727299064, -0.05841935027637689, -0.06135556502916453, -0.05833818336944298, -0.058627739715987996, -0.06127287363946618, -0.058180771503507395, -0.062339849496338876, -0.05833090717548295, -0.05984220995726036, -0.058601212552750914, -0.05707772705368568, -0.059116965612708204, -0.05943778192890127, -0.059332714547374786, -0.059184552985557304], ""final_expected_energy"": -0.05943778192890127, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}]","[4.602486891586859, 5.609117619387971, 0.24576352793049092, 2.3363753885997904]",59.0,2048.0,internal_ideal_statevector_fixed_weight,-0.06295907734819815,,0.13298375602975024,0.08701039297137965,1010101,-0.06974811445418955,2.0,42.0,,COBYLA_multi_start,60.0,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.0,-0.06295907734819815,0.0,0.0,0.0,ideal
xy_qaoa_dicke_ideal_statevector,0011101,-0.06741542526740896,1.0,0.1573089000003165,9,2025-03-28 00:00:00,0.03344447667154145,"['ACB', 'VCB', 'C32', 'SMB']","{""1011001"": 105, ""1000111"": 72, ""0100111"": 45, ""0110101"": 85, ""1011100"": 91, ""1110100"": 57, ""0111001"": 63, ""0011101"": 135, ""1010101"": 127, ""1010110"": 66, ""0011011"": 64, ""0111100"": 80, ""0010111"": 103, ""1100101"": 78, ""0101110"": 27, ""1001110"": 60, ""0001111"": 69, ""0011110"": 90, ""1001011"": 39, ""1001101"": 116, ""0110110"": 28, ""1100011"": 17, ""0101101"": 90, ""0110011"": 24, ""1110001"": 56, ""1011010"": 39, ""1111000"": 33, ""1010011"": 39, ""1101100"": 50, ""1101001"": 31, ""1110010"": 9, ""1101010"": 7, ""1100110"": 24, ""0111010"": 14, ""0101011"": 15}","{""1111000"": 0.01654329319126811, ""1110100"": 0.0294700506321444, ""1110010"": 0.004555420752306532, ""1110001"": 0.022916298126659636, ""1101100"": 0.025985639663105214, ""1101010"": 0.002644003154911114, ""1101001"": 0.01968002681048227, ""1100110"": 0.011070108299259153, ""1100101"": 0.033221187212851, ""1100011"": 0.00584738125351768, ""1011100"": 0.05026758751520873, ""1011010"": 0.02009740192489802, ""1011001"": 0.04412370122181159, ""1010110"": 0.034218687416661946, ""1010101"": 0.05661574225417431, ""1010011"": 0.02618335914150756, ""1001110"": 0.02865931038865589, ""1001101"": 0.05266900359880712, ""1001011"": 0.021401912168472623, ""1000111"": 0.03498120480656436, ""0111100"": 0.03667097825218375, ""0111010"": 0.00618649355618153, ""0111001"": 0.02837626693045265, ""0110110"": 0.01726235808036708, ""0110101"": 0.043354672964166424, ""0110011"": 0.010251976550161261, ""0101110"": 0.013100647771723746, ""0101101"": 0.03925548256452377, ""0101011"": 0.0071398358390881295, ""0100111"": 0.018278171565030116, ""0011110"": 0.04216868492482077, ""0011101"": 0.07574178524823143, ""0011011"": 0.03202330460377514, ""0010111"": 0.04792587391840879, ""0001111"": 0.04111214769761804}","[{""start"": 0, ""initial_parameters"": [1.5922450947124074, 3.314624261100249, 2.3907097824509513, 1.9941606908635687], ""final_parameters"": [3.963241670061058, 1.2998848194171688, 0.7197858131674958, 0.019327137997210184], ""objective_trace"": [-0.05650582937302938, -0.05697780166595476, -0.05609624488372323, -0.05569140751284412, -0.055800905110805356, -0.05919151500905719, -0.05980749937298715, -0.05863023541060027, -0.05863023541060028, -0.059770543846513306, -0.05490839831276801, -0.05606637787491393, -0.056732842603883636, -0.056833573863281264, -0.05969130902190161, -0.06051823467201525, -0.06160752252698835, -0.061802085065653545, -0.05537983651388326, -0.06195077595399177], ""final_expected_energy"": -0.06195077595399177, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 1, ""initial_parameters"": [1.2828532109196775, 0.28757949978299274, 1.643572706348641, 0.6327539588312162], ""final_parameters"": [2.353557353670505, 1.3738887454811421, 2.6854785142075563, 1.5865616156976294], ""objective_trace"": [-0.05912836492808346, -0.059261612792308654, -0.06014744545384271, -0.061525424541030584, -0.06177590890388136, -0.058809409138203664, -0.06124325658374122, -0.06120338236101359, -0.05954654238903925, -0.06137418693508567, -0.061961617172371655, -0.060845170435109106, -0.06194776953686643, -0.06129484357133903, -0.0618890038532867, -0.06195403368965226, -0.06198186941375979, -0.06196242536303945, -0.061983707796802665, -0.06199460455723542], ""final_expected_energy"": -0.06199460455723542, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 2, ""initial_parameters"": [3.721513425454914, 0.24395753887706445, 2.538852253493587, 1.183886145141344], ""final_parameters"": [1.8152835390111473, -5.023330855798324e-17, 1.5959639716266465, -3.82745385679805e-17], ""objective_trace"": [-0.05564095455681084, -0.055211672502400805, -0.05517034352501057, -0.055196429549710685, -0.05533716184443303, -0.058968425220118664, -0.06017888576086512, -0.05863023541060024, -0.05863023541060025, -0.05685448758240904, -0.0580863046028105, -0.06041794699908081, -0.05708776262925983, -0.05928398535735169, -0.060017047661980835, -0.06041794699908082, -0.0598777168546846, -0.06041443103644427, -0.06041377825888677, -0.060448126558883354], ""final_expected_energy"": -0.06041794699908081, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}]","[2.353557353670505, 1.3738887454811421, 2.6854785142075563, 1.5865616156976294]",71.0,2048.0,internal_ideal_statevector_fixed_weight,-0.06199460455723534,,0.07574178524823143,0.05661574225417431,1010101,-0.06974811445418955,2.0,42.0,,COBYLA_multi_start,60.0,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.0,-0.06199460455723534,0.0,0.0,0.0,ideal
exact,0100111,-0.058420337498852656,1.0,0.0,10,2025-07-30 00:00:00,0.0,"['CTG', 'VNM', 'IMP', 'SAB']",{},{},[],[],,,,,,,,,,,,,,,,,,,,,,
simulated_annealing,0100111,-0.058420337498852656,1.0,0.025927900000169757,10,2025-07-30 00:00:00,0.0,"['CTG', 'VNM', 'IMP', 'SAB']",{},{},[],[],11.0,,,,,,,,,,,,,,,,,,,,,
simulated_annealing,0100111,-0.058420337498852656,1.0,0.02421810000032565,10,2025-07-30 00:00:00,0.0,"['CTG', 'VNM', 'IMP', 'SAB']",{},{},[],[],23.0,,,,,,,,,,,,,,,,,,,,,
simulated_annealing,0100111,-0.058420337498852656,1.0,0.026014300000497315,10,2025-07-30 00:00:00,0.0,"['CTG', 'VNM', 'IMP', 'SAB']",{},{},[],[],47.0,,,,,,,,,,,,,,,,,,,,,
simulated_annealing,0100111,-0.058420337498852656,1.0,0.03492679999999382,10,2025-07-30 00:00:00,0.0,"['CTG', 'VNM', 'IMP', 'SAB']",{},{},[],[],59.0,,,,,,,,,,,,,,,,,,,,,
simulated_annealing,0100111,-0.058420337498852656,1.0,0.05633979999947769,10,2025-07-30 00:00:00,0.0,"['CTG', 'VNM', 'IMP', 'SAB']",{},{},[],[],71.0,,,,,,,,,,,,,,,,,,,,,
penalty_stochastic_baseline,0100111,-0.058420337498852656,0.2724609375,0.020162900000286754,10,2025-07-30 00:00:00,0.0,"['CTG', 'VNM', 'IMP', 'SAB']",{},{},[],[],11.0,2048.0,classical_stochastic_baseline_not_qaoa_circuit,,,,,,,,,,,,,,,,,,,
penalty_qaoa_ideal_statevector,0110011,-0.05838669340872113,0.685546875,0.27107339999929536,10,2025-07-30 00:00:00,0.0005758968806301647,"['CTG', 'MBB', 'IMP', 'SAB']","{""0000000"": 5, ""0000001"": 1, ""0000010"": 2, ""0000011"": 1, ""0000100"": 4, ""0000101"": 1, ""0000111"": 14, ""0001000"": 6, ""0001001"": 2, ""0001010"": 3, ""0001011"": 12, ""0001101"": 23, ""0001110"": 12, ""0001111"": 39, ""0010000"": 1, ""0010010"": 2, ""0010011"": 18, ""0010100"": 2, ""0010101"": 12, ""0010110"": 19, ""0010111"": 37, ""0011000"": 2, ""0011001"": 11, ""0011010"": 11, ""0011011"": 52, ""0011100"": 12, ""0011101"": 38, ""0011110"": 45, ""0011111"": 5, ""0100000"": 3, ""0100001"": 1, ""0100010"": 1, ""0100011"": 8, ""0100101"": 12, ""0100110"": 16, ""0100111"": 45, ""0101000"": 1, ""0101001"": 9, ""0101010"": 9, ""0101011"": 47, ""0101100"": 16, ""0101101"": 42, ""0101110"": 49, ""0101111"": 1, ""0110001"": 16, ""0110010"": 9, ""0110011"": 42, ""0110100"": 15, ""0110101"": 42, ""0110110"": 32, ""0110111"": 10, ""0111000"": 13, ""0111001"": 44, ""0111010"": 41, ""0111011"": 2, ""0111100"": 57, ""0111101"": 6, ""0111110"": 4, ""0111111"": 2, ""1000000"": 1, ""1000001"": 3, ""1000010"": 1, ""1000011"": 17, ""1000101"": 14, ""1000110"": 13, ""1000111"": 26, ""1001000"": 1, ""1001001"": 7, ""1001010"": 14, ""1001011"": 32, ""1001100"": 13, ""1001101"": 37, ""1001110"": 49, ""1001111"": 9, ""1010000"": 1, ""1010001"": 11, ""1010010"": 16, ""1010011"": 39, ""1010100"": 13, ""1010101"": 45, ""1010110"": 32, ""1010111"": 10, ""1011000"": 4, ""1011001"": 54, ""1011010"": 35, ""1011011"": 9, ""1011100"": 36, ""1011101"": 5, ""1011110"": 4, ""1011111"": 3, ""1100001"": 17, ""1100010"": 18, ""1100011"": 45, ""1100100"": 7, ""1100101"": 35, ""1100110"": 48, ""1100111"": 9, ""1101000"": 12, ""1101001"": 26, ""1101010"": 33, ""1101011"": 9, ""1101100"": 34, ""1101101"": 9, ""1101110"": 2, ""1110000"": 15, ""1110001"": 54, ""1110010"": 29, ""1110011"": 8, ""1110100"": 25, ""1110101"": 5, ""1110110"": 3, ""1110111"": 3, ""1111000"": 38, ""1111001"": 9, ""1111010"": 3, ""1111100"": 8, ""1111110"": 2, ""1111111"": 1}",{},"[{""start"": 0, ""initial_parameters"": [0.8078304089805352, 3.137055329483761, 1.889662821455866, 0.09012917794007706], ""final_parameters"": [0.9511909350982197, 1.9547636903525654, 2.710599713719364, -7.460098980802073e-19], ""objective_trace"": [3.3483898185600527, 4.199443538903529, 3.5335575681582574, 2.223721834385777, 2.6245184543558144, 1.951887352838436, 1.951887352838435, 1.951887352838435, 2.141773179978834, 1.7488393364411625, 1.5835795922058926, 1.44765362502222, 1.5763119049446064, 1.4794616505805198, 1.4385732329372551, 1.395649626064757, 1.4611905759983956, 1.182099735675235, 1.3444400382437762, 1.3078117866018757], ""final_expected_energy"": 1.3078117866018757, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 1, ""initial_parameters"": [0.9294470011656759, 5.832121861426727, 0.22123276470758535, 0.4076968860601681], ""final_parameters"": [1.423075328041192, 6.24733106115223, 0.838810455644776, 2.842647653188361], ""objective_trace"": [8.18008322374395, 8.484967042871798, 8.036850232020942, 7.302502411800884, 0.9470322500542806, 6.49750782458514, 5.458598954691275, 7.765744851088124, 5.819363270500052, 4.960058917179419, 2.4957169555444856, 1.4744869544201185, 1.8674425106271437, 1.3079034333789121, 2.3714334022200916, 1.475693828583075, 1.6691360706609606, 2.011692977165609, 0.7324134956059263, 0.5444608912151103], ""final_expected_energy"": 0.5444608912151103, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}, {""start"": 2, ""initial_parameters"": [5.958523404103223, 3.9074098530342853, 1.1592260867346609, 1.606579135616254], ""final_parameters"": [5.875126755248417, 3.863082874768458, 1.3871004804184681, 1.5333795996082749], ""objective_trace"": [1.1652395960019566, 1.4285493671529506, 1.22988060030585, 8.69219400417958, 3.6065526535369723, 2.736819338625738, 1.6826367715052477, 1.4997821647920113, 1.2236965730653993, 1.9739156329195462, 1.1462840847871085, 0.6535459047320936, 0.5373302002367331, 0.5895292308464815, 0.695656375180894, 0.5368137544294557, 0.8839625566958416, 0.48755026188599504, 0.5302073693164511, 0.4833785080957596], ""final_expected_energy"": 0.4833785080957596, ""success"": false, ""stopping_reason"": ""Return from COBYLA because the objective function has been evaluated MAXFUN times."", ""evaluations"": 20}]","[5.875126755248417, 3.863082874768458, 1.3871004804184681, 1.5333795996082749]",11.0,2048.0,internal_ideal_statevector_full_hilbert,-0.052210010324250336,0.4833785080957596,0.019306102384184287,0.019303344878039516,0100111,-0.058420337498852656,2.0,56.0,1.0,COBYLA_multi_start,60.0,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.0,,,,,
